latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,cluster
-1.45913,127.43948,319.35,0.5,0.49,2024-11-26,1627,N,VIIRS,n,2,287.39,4.68,N,2,2
-1.55966,127.42551,308.93,0.5,0.49,2024-11-26,1627,N,VIIRS,n,2,288.92,1.3,N,2,2
-1.56419,127.4248,310.78,0.5,0.49,2024-11-26,1627,N,VIIRS,n,2,288.26,1.3,N,2,2
-2.82644,122.17281,301.74,0.55,0.68,2024-11-26,1628,N,VIIRS,n,2,270.45,2.13,N,2,1
-4.90097,122.99068,318.93,0.44,0.63,2024-11-26,1628,N,VIIRS,n,2,276.52,1.98,N,0,1
-2.57812,121.37377,367.0,0.66,0.73,2024-11-26,1808,N,VIIRS,h,2,267.05,27.42,N,2,1
-2.57915,121.38055,321.91,0.66,0.73,2024-11-26,1808,N,VIIRS,n,2,264.78,14.71,N,2,1
-2.57982,121.37391,367.0,0.66,0.73,2024-11-26,1808,N,VIIRS,h,2,269.07,30.91,N,2,1
-8.28147,120.61715,351.89,0.41,0.45,2024-11-27,506,N,VIIRS,n,2,295.4,19.47,D,0,0
-8.30103,118.65474,329.01,0.55,0.51,2024-11-27,506,N,VIIRS,n,2,291.21,3.54,D,3,0
-5.37952,123.04971,332.12,0.43,0.38,2024-11-27,506,N,VIIRS,l,2,299.24,6.51,D,0,0
-5.69097,119.74199,343.93,0.43,0.46,2024-11-27,506,N,VIIRS,n,2,292.56,4.84,D,0,0
-5.68672,119.7414,332.33,0.43,0.46,2024-11-27,506,N,VIIRS,n,2,292.46,4.84,D,0,0
-3.90322,122.42203,337.81,0.44,0.38,2024-11-27,507,N,VIIRS,n,2,299.16,7.22,D,2,1
-3.9038,122.4181,342.57,0.44,0.38,2024-11-27,507,N,VIIRS,n,2,299.41,6.63,D,2,1
-3.87255,122.40943,339.63,0.44,0.38,2024-11-27,507,N,VIIRS,l,2,300.39,9.13,D,2,1
-3.86959,122.40497,332.97,0.44,0.38,2024-11-27,507,N,VIIRS,l,2,300.79,6.28,D,2,1
-3.87017,122.40102,338.32,0.44,0.38,2024-11-27,507,N,VIIRS,l,2,301.42,6.28,D,2,1
-3.87075,122.39706,333.83,0.44,0.38,2024-11-27,507,N,VIIRS,l,2,299.92,4.58,D,2,1
-3.87133,122.39311,332.2,0.44,0.38,2024-11-27,507,N,VIIRS,l,2,300.26,4.58,D,2,1
-3.7783,122.36749,335.07,0.44,0.38,2024-11-27,507,N,VIIRS,n,2,297.34,31.13,D,0,1
-3.52741,122.09533,332.51,0.45,0.39,2024-11-27,507,N,VIIRS,l,2,295.1,3.16,D,0,1
-3.52386,122.09466,332.65,0.45,0.39,2024-11-27,507,N,VIIRS,l,2,294.94,8.69,D,0,1
-3.1991,122.19967,337.5,0.44,0.38,2024-11-27,507,N,VIIRS,n,2,294.64,27.7,D,0,1
-3.16239,122.10482,336.82,0.44,0.39,2024-11-27,507,N,VIIRS,n,2,295.19,4.96,D,0,1
-3.15824,122.10831,333.77,0.44,0.39,2024-11-27,507,N,VIIRS,n,2,293.81,4.96,D,0,1
-3.15883,122.1043,332.01,0.44,0.39,2024-11-27,507,N,VIIRS,n,2,293.13,4.96,D,0,1
-2.7848,122.01012,326.43,0.44,0.39,2024-11-27,507,N,VIIRS,n,2,295.22,2.19,D,0,1
-2.78123,122.00964,337.76,0.44,0.39,2024-11-27,507,N,VIIRS,n,2,294.98,5.82,D,0,1
-2.38743,121.78054,334.88,0.45,0.39,2024-11-27,507,N,VIIRS,n,2,296.93,23.52,D,0,1
-2.27024,121.76729,327.39,0.45,0.39,2024-11-27,507,N,VIIRS,l,2,299.57,5.36,D,0,1
-2.15505,121.39376,329.66,0.47,0.4,2024-11-27,507,N,VIIRS,n,2,294.44,8.74,D,0,1
-2.15566,121.38969,338.93,0.47,0.4,2024-11-27,507,N,VIIRS,n,2,297.79,20.16,D,0,1
-2.12137,121.41941,328.22,0.47,0.39,2024-11-27,507,N,VIIRS,n,2,293.97,2.01,D,0,1
-2.01352,121.42046,330.19,0.46,0.39,2024-11-27,507,N,VIIRS,n,2,296.14,3.78,D,0,1
-2.00799,121.4325,335.8,0.46,0.39,2024-11-27,507,N,VIIRS,n,2,297.28,9.19,D,0,1
-2.00434,121.43206,328.65,0.46,0.39,2024-11-27,507,N,VIIRS,n,2,296.79,5.11,D,0,1
-2.00069,121.43164,339.49,0.46,0.39,2024-11-27,507,N,VIIRS,n,2,298.88,5.11,D,0,1
-1.45097,123.24773,335.7,0.4,0.37,2024-11-27,507,N,VIIRS,n,2,294.07,3.58,D,0,1
-1.66037,121.8288,341.49,0.44,0.38,2024-11-27,507,N,VIIRS,n,2,291.83,10.0,D,0,1
-1.66095,121.82502,340.71,0.44,0.38,2024-11-27,507,N,VIIRS,n,2,291.89,10.0,D,0,1
-1.61885,121.95907,341.52,0.44,0.38,2024-11-27,507,N,VIIRS,n,2,297.39,16.68,D,0,1
-1.63038,121.73891,334.98,0.45,0.39,2024-11-27,507,N,VIIRS,n,2,294.83,9.5,D,0,1
-1.62679,121.73855,339.21,0.45,0.39,2024-11-27,507,N,VIIRS,n,2,294.44,19.98,D,0,1
-1.22027,123.16137,334.97,0.4,0.37,2024-11-27,508,N,VIIRS,n,2,294.37,3.56,D,0,1
-1.20179,123.07806,336.31,0.4,0.37,2024-11-27,508,N,VIIRS,n,2,294.34,4.46,D,0,1
-1.19841,123.07755,336.61,0.4,0.37,2024-11-27,508,N,VIIRS,n,2,293.92,4.46,D,0,1
-1.22501,121.63496,333.15,0.45,0.39,2024-11-27,508,N,VIIRS,n,2,293.27,4.49,D,0,1
1.50152,127.62637,302.7,0.57,0.69,2024-11-27,1608,N,VIIRS,n,2,281.58,1.55,N,0,2
1.49663,127.61526,315.98,0.57,0.69,2024-11-27,1608,N,VIIRS,n,2,282.17,5.04,N,0,2
1.49438,127.63013,306.77,0.57,0.69,2024-11-27,1608,N,VIIRS,n,2,281.38,1.55,N,1,2
0.48428,127.98787,307.11,0.52,0.67,2024-11-27,1608,N,VIIRS,n,2,280.45,2.27,N,2,2
0.48276,127.99762,305.11,0.52,0.67,2024-11-27,1608,N,VIIRS,n,2,280.62,3.71,N,2,2
0.48199,128.00253,316.29,0.52,0.67,2024-11-27,1608,N,VIIRS,n,2,280.7,3.6,N,2,2
-1.45382,127.43395,350.21,0.53,0.67,2024-11-27,1608,N,VIIRS,n,2,286.42,6.67,N,3,2
-1.46017,127.43365,325.88,0.53,0.67,2024-11-27,1608,N,VIIRS,n,2,286.09,6.67,N,2,2
-1.55865,127.42612,311.06,0.53,0.67,2024-11-27,1608,N,VIIRS,n,2,285.36,0.96,N,2,2
-1.5649,127.42521,307.15,0.53,0.67,2024-11-27,1608,N,VIIRS,n,2,284.15,0.96,N,2,2
1.49084,127.63814,301.47,0.73,0.76,2024-11-27,1748,N,VIIRS,n,2,272.87,0.83,N,1,2
1.49246,127.64058,304.89,0.73,0.76,2024-11-27,1748,N,VIIRS,n,2,273.42,2.65,N,0,2
0.48767,127.9907,302.78,0.79,0.78,2024-11-27,1748,N,VIIRS,n,2,271.09,3.63,N,2,2
0.48031,127.9901,300.6,0.79,0.78,2024-11-27,1748,N,VIIRS,n,2,270.25,2.37,N,2,2
0.48812,127.98514,298.85,0.79,0.78,2024-11-27,1748,N,VIIRS,n,2,270.37,3.26,N,2,2
0.48692,127.99265,302.85,0.79,0.78,2024-11-27,1748,N,VIIRS,n,2,270.52,3.21,N,2,2
0.47955,127.9921,299.86,0.79,0.78,2024-11-27,1748,N,VIIRS,n,2,269.7,2.08,N,2,2
-1.45603,127.437,314.99,0.78,0.78,2024-11-27,1749,N,VIIRS,n,2,271.84,2.4,N,2,2
-2.26965,121.76458,307.24,0.33,0.55,2024-11-27,1749,N,VIIRS,n,2,288.35,2.66,N,0,1
-2.57896,121.37797,336.04,0.63,0.54,2024-11-27,1749,N,VIIRS,n,2,285.79,22.21,N,2,1
-2.57805,121.37196,315.16,0.63,0.54,2024-11-27,1749,N,VIIRS,n,2,281.25,19.0,N,2,1
-2.58399,121.37738,303.08,0.63,0.54,2024-11-27,1749,N,VIIRS,n,2,279.67,2.44,N,0,1
-2.87898,122.16269,303.89,0.36,0.57,2024-11-27,1749,N,VIIRS,n,2,283.96,1.88,N,2,1
-2.88261,122.15057,305.69,0.36,0.57,2024-11-27,1749,N,VIIRS,n,2,283.54,0.88,N,0,1
-8.18966,131.05038,331.42,0.38,0.36,2024-11-28,446,N,VIIRS,n,2,301.41,3.61,D,0,3
-8.13577,131.13516,334.45,0.39,0.36,2024-11-28,446,N,VIIRS,n,2,301.83,3.4,D,0,3
-8.33252,120.63797,330.35,0.43,0.62,2024-11-28,447,N,VIIRS,n,2,287.85,3.77,D,0,0
-4.95542,122.96542,333.1,0.53,0.5,2024-11-28,448,N,VIIRS,n,2,291.6,4.76,D,0,1
-4.34239,122.45461,328.89,0.56,0.52,2024-11-28,448,N,VIIRS,n,2,291.74,4.5,D,0,1
-3.90465,122.41912,330.02,0.56,0.51,2024-11-28,448,N,VIIRS,n,2,292.78,7.98,D,2,1
-3.90367,122.42149,328.64,0.56,0.51,2024-11-28,448,N,VIIRS,n,2,292.84,4.99,D,2,1
-3.90443,122.41643,326.68,0.56,0.51,2024-11-28,448,N,VIIRS,n,2,292.74,4.99,D,2,1
-3.87187,122.40666,334.57,0.56,0.51,2024-11-28,448,N,VIIRS,n,2,293.64,6.51,D,2,1
-3.87261,122.4016,334.28,0.56,0.51,2024-11-28,448,N,VIIRS,n,2,293.88,6.51,D,2,1
-3.87024,122.25058,335.84,0.57,0.52,2024-11-28,448,N,VIIRS,n,2,292.63,6.99,D,0,1
-3.15759,122.16505,338.85,0.56,0.52,2024-11-28,448,N,VIIRS,n,2,289.05,10.72,D,0,1
-2.27057,121.76551,325.81,0.58,0.52,2024-11-28,448,N,VIIRS,n,2,292.52,6.38,D,0,1
-2.25882,121.55574,339.95,0.6,0.53,2024-11-28,449,N,VIIRS,n,2,289.79,6.41,D,0,1
-2.00714,121.43432,330.82,0.61,0.53,2024-11-28,449,N,VIIRS,n,2,294.49,9.82,D,0,1
-2.00212,121.43406,338.92,0.61,0.53,2024-11-28,449,N,VIIRS,n,2,294.17,9.25,D,0,1
-2.00687,121.43194,328.33,0.61,0.53,2024-11-28,449,N,VIIRS,n,2,293.29,4.41,D,0,1
-2.00187,121.43157,338.15,0.61,0.53,2024-11-28,449,N,VIIRS,n,2,293.06,4.41,D,0,1
-1.62713,121.87313,340.53,0.56,0.52,2024-11-28,449,N,VIIRS,n,2,292.16,9.83,D,0,1
-1.62786,121.86819,339.78,0.56,0.52,2024-11-28,449,N,VIIRS,n,2,291.82,9.83,D,0,1
-1.6027,121.94046,343.53,0.55,0.51,2024-11-28,449,N,VIIRS,n,2,292.31,8.4,D,0,1
-1.63204,121.87061,333.85,0.56,0.52,2024-11-28,449,N,VIIRS,n,2,292.76,7.86,D,0,1
-1.62718,121.87053,354.17,0.56,0.52,2024-11-28,449,N,VIIRS,n,2,291.44,15.09,D,0,1
-1.60622,121.94337,334.59,0.55,0.51,2024-11-28,449,N,VIIRS,n,2,292.66,11.22,D,0,1
-1.62847,121.73483,326.16,0.57,0.52,2024-11-28,449,N,VIIRS,n,2,288.16,6.49,D,0,1
-1.43389,122.24393,337.55,0.53,0.5,2024-11-28,449,N,VIIRS,n,2,292.35,4.43,D,0,1
-0.97538,121.73114,326.23,0.56,0.52,2024-11-28,449,N,VIIRS,n,2,292.88,2.17,D,0,1
0.48093,128.00635,332.15,0.39,0.36,2024-11-28,449,N,VIIRS,n,2,296.61,3.55,D,2,2
0.4804,128.00284,333.0,0.39,0.36,2024-11-28,449,N,VIIRS,n,2,295.58,3.55,D,2,2
0.48268,127.99534,331.63,0.39,0.36,2024-11-28,449,N,VIIRS,n,2,293.47,7.02,D,2,2
0.48215,127.99186,334.23,0.39,0.36,2024-11-28,449,N,VIIRS,n,2,293.31,6.5,D,2,2
0.4855,127.99135,335.61,0.39,0.36,2024-11-28,449,N,VIIRS,n,2,293.87,7.76,D,2,2
0.51074,127.89735,331.28,0.39,0.36,2024-11-28,449,N,VIIRS,n,2,297.58,3.47,D,0,2
0.49167,122.75624,338.3,0.45,0.47,2024-11-28,449,N,VIIRS,n,2,292.53,7.35,D,0,1
1.49537,127.63348,307.5,0.35,0.56,2024-11-28,1729,N,VIIRS,n,2,283.17,1.68,N,1,2
1.49018,127.63256,298.25,0.35,0.56,2024-11-28,1729,N,VIIRS,n,2,281.46,0.65,N,1,2
-1.44964,122.38361,336.36,0.52,0.42,2024-11-28,1730,N,VIIRS,n,2,287.25,6.15,N,0,1
-1.45347,122.38304,336.35,0.52,0.42,2024-11-28,1730,N,VIIRS,n,2,285.27,5.0,N,0,1
-2.82544,122.15279,311.28,0.53,0.42,2024-11-28,1731,N,VIIRS,n,2,290.68,3.32,N,2,1
-2.83457,122.16105,307.25,0.53,0.42,2024-11-28,1731,N,VIIRS,n,2,291.53,3.84,N,2,1
-3.87013,122.40102,300.69,0.56,0.43,2024-11-28,1731,N,VIIRS,n,2,278.79,1.46,N,2,1
-3.90099,122.41707,307.13,0.56,0.43,2024-11-28,1731,N,VIIRS,n,2,285.98,1.98,N,2,1
-3.90496,122.41648,303.29,0.56,0.43,2024-11-28,1731,N,VIIRS,n,2,283.08,1.28,N,2,1
-3.90328,122.41497,305.34,0.56,0.43,2024-11-28,1731,N,VIIRS,n,2,279.42,2.08,N,2,1
-3.90403,122.42005,309.69,0.56,0.43,2024-11-28,1731,N,VIIRS,n,2,284.08,2.08,N,2,1
-8.14546,131.1293,328.04,0.53,0.42,2024-11-29,428,N,VIIRS,n,2,279.13,6.11,D,0,3
-2.44376,133.13045,341.32,0.39,0.36,2024-11-29,429,N,VIIRS,n,2,286.92,16.75,D,2,3
-8.2777,120.62002,329.06,0.44,0.63,2024-11-29,608,N,VIIRS,n,2,286.8,3.14,D,0,0
-1.45128,122.38022,338.93,0.75,0.77,2024-11-29,610,N,VIIRS,n,2,286.15,6.03,D,0,1
-1.44868,122.38348,332.51,0.76,0.77,2024-11-29,610,N,VIIRS,n,2,285.99,8.28,D,0,1
1.49411,127.63408,314.66,0.51,0.41,2024-11-29,1710,N,VIIRS,n,2,282.52,2.32,N,1,2
-1.45472,127.43931,311.67,0.54,0.42,2024-11-29,1711,N,VIIRS,n,2,289.58,4.08,N,2,2
-1.45789,127.43409,329.64,0.54,0.42,2024-11-29,1711,N,VIIRS,n,2,290.71,10.17,N,2,2
-1.4586,127.43867,329.14,0.54,0.42,2024-11-29,1711,N,VIIRS,n,2,291.08,4.08,N,2,2
-2.43929,133.13437,350.41,0.45,0.63,2024-11-29,1711,N,VIIRS,n,2,269.44,3.83,N,2,3
-2.43867,133.13031,317.65,0.45,0.63,2024-11-29,1711,N,VIIRS,n,2,271.6,7.49,N,2,3
-2.43992,133.13844,301.41,0.45,0.63,2024-11-29,1711,N,VIIRS,n,2,267.33,3.83,N,2,3
-2.44509,133.13335,356.61,0.45,0.63,2024-11-29,1711,N,VIIRS,n,2,270.91,3.83,N,0,3
-2.44446,133.12927,314.73,0.45,0.63,2024-11-29,1711,N,VIIRS,n,2,273.19,7.49,N,0,3
-2.44571,133.13741,304.02,0.45,0.63,2024-11-29,1711,N,VIIRS,n,2,268.83,3.83,N,0,3
-2.44633,133.14143,296.33,0.45,0.63,2024-11-29,1711,N,VIIRS,n,2,267.24,1.73,N,0,3
-1.56092,127.42614,307.02,0.54,0.42,2024-11-29,1711,N,VIIRS,n,2,291.11,1.67,N,2,2
-1.56482,127.42554,305.9,0.54,0.42,2024-11-29,1711,N,VIIRS,n,2,290.59,1.67,N,2,2
-2.43801,133.13278,314.42,0.45,0.63,2024-11-29,1711,N,VIIRS,n,2,270.92,4.68,N,2,3
-2.4386,133.13684,299.7,0.45,0.63,2024-11-29,1711,N,VIIRS,n,2,268.32,2.34,N,2,3
-2.4392,133.14095,296.7,0.45,0.63,2024-11-29,1711,N,VIIRS,n,2,268.01,2.34,N,2,3
-2.4438,133.13171,367.0,0.45,0.63,2024-11-29,1711,N,VIIRS,h,2,272.39,4.68,N,2,3
-2.44321,133.12766,302.87,0.45,0.63,2024-11-29,1711,N,VIIRS,n,2,273.48,4.68,N,0,3
-2.4444,133.1358,316.36,0.45,0.63,2024-11-29,1711,N,VIIRS,n,2,270.26,2.34,N,0,3
-2.44499,133.13986,299.77,0.45,0.63,2024-11-29,1711,N,VIIRS,n,2,267.82,2.34,N,0,3
-1.45189,122.38113,311.13,0.39,0.36,2024-11-29,1711,N,VIIRS,n,2,289.21,1.47,N,0,1
-1.45243,122.38461,304.76,0.39,0.36,2024-11-29,1711,N,VIIRS,n,2,288.72,1.0,N,0,1
-4.43837,121.73138,327.56,0.59,0.53,2024-11-30,551,N,VIIRS,n,2,289.4,4.94,D,0,1
-4.43928,121.72598,328.89,0.59,0.53,2024-11-30,551,N,VIIRS,n,2,288.89,3.01,D,0,1
-4.43604,121.72808,335.78,0.59,0.53,2024-11-30,551,N,VIIRS,n,2,288.62,7.34,D,0,1
1.69942,127.87718,305.96,0.39,0.36,2024-11-30,1652,N,VIIRS,n,2,279.69,0.55,N,1,2
1.49409,127.63161,304.04,0.39,0.36,2024-11-30,1652,N,VIIRS,n,2,268.04,1.15,N,1,2
-1.45643,127.43648,345.59,0.38,0.36,2024-11-30,1652,N,VIIRS,n,2,278.81,6.22,N,2,2
-1.45975,127.43596,327.53,0.38,0.36,2024-11-30,1652,N,VIIRS,n,2,276.45,6.22,N,2,2
-1.56013,127.42737,302.74,0.38,0.36,2024-11-30,1652,N,VIIRS,n,2,275.92,0.5,N,2,2
-1.56345,127.42685,305.76,0.38,0.36,2024-11-30,1652,N,VIIRS,n,2,275.37,0.96,N,2,2
1.49819,127.6293,306.61,0.42,0.45,2024-12-01,1633,N,VIIRS,n,2,266.96,2.73,N,1,2
1.49756,127.63338,299.69,0.42,0.45,2024-12-01,1633,N,VIIRS,n,2,266.96,1.34,N,1,2
1.49392,127.62917,330.96,0.42,0.45,2024-12-01,1633,N,VIIRS,n,2,267.28,2.73,N,1,2
1.49331,127.63315,297.28,0.42,0.45,2024-12-01,1633,N,VIIRS,n,2,265.6,1.34,N,1,2
0.51103,127.89763,304.98,0.39,0.44,2024-12-01,1633,N,VIIRS,n,2,283.64,1.16,N,0,2
0.48288,127.9978,300.32,0.39,0.44,2024-12-01,1633,N,VIIRS,n,2,273.89,1.71,N,2,2
0.48178,128.00481,312.56,0.39,0.44,2024-12-01,1633,N,VIIRS,n,2,273.66,2.19,N,2,2
-0.99892,134.02322,303.33,0.4,0.37,2024-12-01,1633,N,VIIRS,n,2,287.78,0.68,N,2,2
-4.58005,121.94808,345.54,0.4,0.37,2024-12-02,513,N,VIIRS,n,2,296.95,19.44,D,0,1
-3.90203,122.42278,328.41,0.39,0.36,2024-12-02,513,N,VIIRS,n,2,297.86,2.92,D,2,1
-3.90256,122.41924,337.07,0.39,0.36,2024-12-02,513,N,VIIRS,n,2,298.48,6.78,D,2,1
-3.87006,122.40718,329.35,0.39,0.36,2024-12-02,513,N,VIIRS,n,2,298.02,4.21,D,2,1
-3.87059,122.40366,340.08,0.39,0.36,2024-12-02,513,N,VIIRS,n,2,299.61,4.21,D,2,1
-3.87112,122.40012,344.08,0.39,0.36,2024-12-02,513,N,VIIRS,n,2,298.2,3.84,D,2,1
-3.87165,122.39659,332.8,0.39,0.36,2024-12-02,513,N,VIIRS,n,2,296.25,3.84,D,2,1
-3.87218,122.39307,334.11,0.39,0.36,2024-12-02,513,N,VIIRS,n,2,296.33,3.46,D,2,1
-2.83229,122.16777,328.32,0.39,0.36,2024-12-02,514,N,VIIRS,n,2,286.62,1.72,D,2,1
-2.92552,120.14982,330.93,0.46,0.39,2024-12-02,514,N,VIIRS,n,2,291.42,1.52,D,0,1
-2.62206,120.61585,331.94,0.43,0.38,2024-12-02,514,N,VIIRS,n,2,294.4,2.6,D,0,1
-0.90129,131.298,339.09,0.34,0.56,2024-12-02,514,N,VIIRS,n,2,285.09,2.96,D,0,2
-1.05676,121.43004,337.17,0.4,0.37,2024-12-02,514,N,VIIRS,n,2,295.89,3.77,D,0,1
-1.45869,127.43755,301.79,0.41,0.61,2024-12-02,1615,N,VIIRS,n,2,258.37,2.26,N,2,2
-1.55812,127.4251,310.5,0.41,0.61,2024-12-02,1615,N,VIIRS,n,2,282.5,1.64,N,2,2
-2.82392,122.15423,299.38,0.46,0.64,2024-12-02,1756,N,VIIRS,n,2,270.87,0.89,N,2,1
-2.82707,122.17539,300.77,0.47,0.64,2024-12-02,1756,N,VIIRS,n,2,269.67,1.83,N,2,1
-2.87291,122.15846,304.08,0.47,0.64,2024-12-02,1756,N,VIIRS,n,2,266.7,1.28,N,2,1
-2.86406,122.15331,298.79,0.47,0.64,2024-12-02,1756,N,VIIRS,n,2,268.78,3.99,N,2,1
-2.87124,122.16121,295.16,0.47,0.64,2024-12-02,1756,N,VIIRS,n,2,266.27,3.65,N,2,1
-3.50174,128.56976,345.33,0.39,0.36,2024-12-03,454,N,VIIRS,n,2,295.68,5.45,D,0,2
-0.8443,133.13219,340.8,0.43,0.46,2024-12-03,455,N,VIIRS,n,2,294.92,6.24,D,0,2
-0.84478,133.13219,341.16,0.43,0.46,2024-12-03,455,N,VIIRS,n,2,294.88,5.24,D,0,2
0.48048,128.00493,333.61,0.39,0.36,2024-12-03,455,N,VIIRS,n,2,296.72,7.15,D,2,2
0.4817,127.99045,330.03,0.39,0.36,2024-12-03,455,N,VIIRS,n,2,293.32,3.12,D,2,2
0.48557,127.99342,331.82,0.39,0.36,2024-12-03,455,N,VIIRS,n,2,296.43,4.2,D,2,2
0.48504,127.98993,335.33,0.39,0.36,2024-12-03,455,N,VIIRS,n,2,295.98,4.22,D,2,2
0.48785,127.98592,330.24,0.39,0.36,2024-12-03,455,N,VIIRS,n,2,295.02,4.22,D,2,2
1.51768,127.93724,301.0,0.47,0.64,2024-12-03,1736,N,VIIRS,n,2,277.8,0.75,N,0,2
1.49638,127.63685,311.49,0.45,0.63,2024-12-03,1736,N,VIIRS,n,2,277.56,1.17,N,1,2
1.49067,127.63535,295.1,0.45,0.63,2024-12-03,1736,N,VIIRS,n,2,274.48,1.17,N,1,2
0.48745,127.97704,300.03,0.49,0.65,2024-12-03,1736,N,VIIRS,n,2,277.92,2.28,N,0,2
0.48588,127.98678,300.56,0.49,0.65,2024-12-03,1736,N,VIIRS,n,2,278.59,1.34,N,2,2
-2.73792,122.02872,297.54,0.43,0.46,2024-12-03,1737,N,VIIRS,n,2,270.37,0.48,N,0,1
-2.82221,122.15269,299.99,0.44,0.46,2024-12-03,1737,N,VIIRS,n,2,270.58,0.88,N,2,1
-2.82958,122.17191,312.23,0.44,0.46,2024-12-03,1737,N,VIIRS,n,2,271.16,1.73,N,2,1
-2.8302,122.17584,303.29,0.44,0.46,2024-12-03,1737,N,VIIRS,n,2,270.77,1.47,N,2,1
-2.82461,122.15279,301.77,0.44,0.46,2024-12-03,1737,N,VIIRS,n,2,269.15,0.89,N,2,1
-2.82756,122.17274,314.3,0.44,0.46,2024-12-03,1737,N,VIIRS,n,2,271.25,1.48,N,2,1
-2.83182,122.17195,303.37,0.44,0.46,2024-12-03,1737,N,VIIRS,n,2,271.17,1.48,N,2,1
-2.86418,122.15422,303.49,0.44,0.46,2024-12-03,1737,N,VIIRS,n,2,272.06,1.14,N,2,1
-2.87333,122.15688,306.94,0.44,0.46,2024-12-03,1737,N,VIIRS,n,2,272.92,1.12,N,2,1
-2.87396,122.161,300.11,0.44,0.46,2024-12-03,1737,N,VIIRS,n,2,272.97,1.26,N,2,1
-2.87885,122.16441,310.25,0.44,0.46,2024-12-03,1737,N,VIIRS,n,2,273.39,1.97,N,2,1
-2.87947,122.16853,310.92,0.44,0.46,2024-12-03,1737,N,VIIRS,n,2,272.83,1.36,N,2,1
-2.88117,122.15083,306.97,0.44,0.46,2024-12-03,1737,N,VIIRS,n,2,272.39,1.28,N,0,1
-1.56439,127.42661,331.39,0.39,0.44,2024-12-04,436,N,VIIRS,n,2,292.54,2.0,D,2,2
-1.56037,127.42592,329.26,0.39,0.44,2024-12-04,436,N,VIIRS,n,2,291.77,2.0,D,2,2
-1.45531,127.43806,331.36,0.39,0.44,2024-12-04,436,N,VIIRS,n,2,288.62,4.94,D,2,2
-0.9611,123.24145,342.7,0.36,0.57,2024-12-04,436,N,VIIRS,n,2,276.49,3.71,D,0,1
0.48019,128.00237,326.7,0.51,0.41,2024-12-04,437,N,VIIRS,n,2,292.12,6.35,D,2,2
0.48256,127.99271,331.97,0.51,0.41,2024-12-04,437,N,VIIRS,n,2,292.94,10.02,D,2,2
0.48563,127.98759,332.79,0.51,0.41,2024-12-04,437,N,VIIRS,n,2,293.45,7.41,D,2,2
-4.55601,121.83695,331.1,0.79,0.78,2024-12-04,616,N,VIIRS,n,2,279.4,6.7,D,0,1
-4.68843,120.26086,328.93,0.62,0.71,2024-12-04,616,N,VIIRS,n,2,286.39,4.97,D,0,1
-4.68525,120.25741,326.55,0.62,0.71,2024-12-04,616,N,VIIRS,n,2,286.3,5.18,D,0,1
-0.84761,133.10786,327.37,0.5,0.41,2024-12-05,417,N,VIIRS,n,2,292.21,2.1,D,0,2
-2.01306,121.42136,329.58,0.57,0.43,2024-12-06,539,N,VIIRS,n,2,288.68,4.11,D,0,1
-2.01252,121.41829,328.8,0.57,0.43,2024-12-06,539,N,VIIRS,n,2,288.27,6.37,D,0,1
-7.94806,126.4758,338.97,0.39,0.36,2024-12-08,500,N,VIIRS,n,2,294.32,4.64,D,0,0
-7.94859,126.47225,335.86,0.39,0.36,2024-12-08,500,N,VIIRS,n,2,295.02,6.01,D,0,0
-3.9029,122.41978,334.08,0.52,0.41,2024-12-08,501,N,VIIRS,n,2,292.94,7.04,D,2,1
-2.5474,120.93309,340.22,0.41,0.45,2024-12-08,501,N,VIIRS,n,2,293.74,4.18,D,0,1
-2.54789,120.92979,331.84,0.41,0.45,2024-12-08,501,N,VIIRS,n,2,292.76,4.18,D,0,1
-1.45757,127.43618,338.75,0.4,0.37,2024-12-08,501,N,VIIRS,n,2,274.04,4.34,D,2,2
-2.27107,121.76575,327.04,0.54,0.42,2024-12-08,501,N,VIIRS,n,2,295.19,5.48,D,0,1
-1.71182,123.50455,332.16,0.43,0.38,2024-12-08,502,N,VIIRS,n,2,290.01,4.69,D,0,1
-2.00955,121.43179,329.4,0.56,0.43,2024-12-08,502,N,VIIRS,n,2,294.8,5.16,D,0,1
-2.00558,121.4313,344.69,0.56,0.43,2024-12-08,502,N,VIIRS,n,2,293.14,5.71,D,0,1
-2.0016,121.43083,339.76,0.56,0.43,2024-12-08,502,N,VIIRS,n,2,293.96,5.71,D,0,1
-1.3953,121.8198,327.6,0.52,0.42,2024-12-08,502,N,VIIRS,n,2,279.6,5.15,D,0,1
-1.39794,121.62351,336.72,0.53,0.42,2024-12-08,502,N,VIIRS,n,2,285.78,11.19,D,0,1
-0.99466,123.36379,342.61,0.43,0.38,2024-12-08,502,N,VIIRS,n,2,279.2,5.57,D,0,1
0.30322,120.20882,331.36,0.41,0.45,2024-12-08,502,N,VIIRS,n,2,278.52,2.31,D,0,1
0.36432,120.19276,331.14,0.41,0.45,2024-12-08,502,N,VIIRS,n,2,275.08,3.3,D,0,1
0.9871,121.56417,330.75,0.5,0.41,2024-12-08,502,N,VIIRS,n,2,286.4,3.2,D,0,1
1.27645,120.92869,329.77,0.54,0.42,2024-12-08,502,N,VIIRS,n,2,288.94,3.62,D,0,1
-1.45912,127.43668,348.22,0.47,0.4,2024-12-09,443,N,VIIRS,n,2,284.51,14.81,D,2,2
